observation_id,date,time,species_guess,scientific_name,rank,taxon_id,coordinates,place,lat_lon,grade,user
253135432,4/30/2023,2023-04-30T22:07:00-06:00,Slate Pencil Urchin,Eucidaris tribuloides,species,47836,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez
253135431,4/30/2023,2023-04-30T22:07:00-06:00,Reef Urchin,Echinometra viridis,species,128200,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135430,4/30/2023,2023-04-30T22:07:00-06:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez
253135429,4/30/2023,2023-04-30T22:07:00-06:00,Knobby Brain Coral,Pseudodiploria clivosa,species,504640,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135428,4/30/2023,2023-04-30T22:07:00-06:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez
253135426,4/30/2023,2023-04-30T22:07:00-06:00,Grooved Brain Coral,Diploria labyrinthiformis,species,504638,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135425,4/30/2023,2023-04-30T22:07:00-06:00,West Indian Sea Egg,Tripneustes ventricosus,species,49955,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135424,4/30/2023,2023-04-30T22:07:00-06:00,Thin Leaf Lettuce Coral,Agaricia tenuifolia,species,93528,"[-82.6790261697, 9.7877339665]",,"9.7877339665,-82.6790261697",needs_id,d_gonzalez
253135423,4/30/2023,2023-04-30T22:07:00-06:00,West Indian Sea Egg,Tripneustes ventricosus,species,49955,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135422,4/30/2023,2023-04-30T22:07:00-06:00,Knobby Brain Coral,Pseudodiploria clivosa,species,504640,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135420,4/30/2023,2023-04-30T22:07:00-06:00,Lesser Starlet Coral,Siderastrea radians,species,112555,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135419,4/30/2023,2023-04-30T22:07:00-06:00,Arachnactidae,Arachnactidae,family,132477,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135418,4/30/2023,2023-04-30T22:07:00-06:00,Knobby Brain Coral,Pseudodiploria clivosa,species,504640,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez
253135417,4/29/2023,2023-04-29T22:07:00-06:00,Blade Fire Coral,Millepora complanata,species,105880,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135416,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135414,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135412,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135413,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135410,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135409,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135408,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135407,4/29/2023,2023-04-29T22:07:00-06:00,Bar Jack,Caranx ruber,species,82330,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135406,4/29/2023,2023-04-29T22:07:00-06:00,Bearded Fireworm,Hermodice carunculata,species,49520,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135405,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,Holothuroidea,class,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135404,4/29/2023,2023-04-29T22:07:00-06:00,Common Lionfish,Pterois volitans,species,47280,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135403,4/29/2023,2023-04-29T22:07:00-06:00,French Grunt,Haemulon flavolineatum,species,62600,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135400,4/29/2023,2023-04-29T22:07:00-06:00,Gray Snapper,Lutjanus griseus,species,49509,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135399,4/29/2023,2023-04-29T22:07:00-06:00,Porkfish,Anisotremus virginicus,species,49947,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135397,4/29/2023,2023-04-29T22:07:00-06:00,Yellow Jack,Caranx bartholomaei,species,1316792,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135396,4/29/2023,2023-04-29T22:07:00-06:00,Atlantic Blue Tang,Acanthurus coeruleus,species,121196,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135395,4/29/2023,2023-04-29T22:07:00-06:00,Sea Chubs,Kyphosidae,family,49688,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135393,4/29/2023,2023-04-29T22:07:00-06:00,Slate Pencil Urchin,Eucidaris tribuloides,species,47836,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135392,4/29/2023,2023-04-29T22:07:00-06:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135391,4/29/2023,2023-04-29T22:07:00-06:00,Atlantic Long-spined Sea Urchin,Diadema antillarum,species,52290,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135390,4/29/2023,2023-04-29T22:07:00-06:00,Massive Starlet Coral,Siderastrea siderea,species,112557,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135389,4/29/2023,2023-04-29T22:07:00-06:00,Slimy Sea Plume,Antillogorgia americana,species,886070,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135388,4/29/2023,2023-04-29T22:07:00-06:00,Knobby Brain Coral,Pseudodiploria clivosa,species,504640,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135387,4/29/2023,2023-04-29T22:07:00-06:00,Massive Starlet Coral,Siderastrea siderea,species,112557,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez
253135386,4/29/2023,2023-04-29T22:07:00-06:00,Plexaurid Sea Fans,Plexauridae,family,85999,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez
253135385,4/29/2023,2023-04-29T22:07:00-06:00,Elkhorn Coral,Acropora palmata,species,93312,"[-82.8450940607, 9.7912710479]","Limón, CR","9.7912710479,-82.8450940607",research,d_gonzalez
252649106,3/24/2018,,Green Ormer,Haliotis tuberculata,species,210285,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649104,3/24/2018,,Balanophyllia regia,Balanophyllia regia,species,637404,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649100,3/24/2018,,Estrella de brazos multiples,Coscinasterias tenuispina,species,255717,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649096,3/24/2018,,Barriguda,Parablennius parvicornis,species,108409,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649095,3/24/2018,,Estrella de brazos multiples,Coscinasterias tenuispina,species,255717,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649094,3/24/2018,,Pez verde,Thalassoma pavo,species,50972,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649090,3/24/2018,,Echinacea,Echinacea,subterclass,774993,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",needs_id,d_gonzalez
252649089,3/24/2018,,Atlantic Purple Sea Urchin,Paracentrotus lividus,species,48032,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649088,3/24/2018,,Enthemonae,Enthemonae,suborder,813978,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",needs_id,d_gonzalez
252649086,3/24/2018,,Anémona Común de Mar,Anemonia viridis,species,118895,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649085,3/24/2018,,Fragata portuguesa,Physalia physalis,species,117302,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649084,3/24/2018,,erizo de mar,Paracentrotus lividus,species,48032,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649083,3/24/2018,,erizo de mar,Paracentrotus lividus,species,48032,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649081,3/24/2018,,Aplysia punctata,Aplysia punctata,species,57663,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",needs_id,d_gonzalez
252649080,3/24/2018,,Estrella de brazos multiples,Coscinasterias tenuispina,species,255717,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649079,3/24/2018,,Anémona Común de Mar,Anemonia viridis,species,118895,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649078,3/24/2018,,Fula,Similiparma lurida,species,1256672,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649076,3/24/2018,,Estrella de brazos multiples,Coscinasterias tenuispina,species,255717,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649075,3/24/2018,,Balanophyllia regia,Balanophyllia regia,species,637404,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252649074,3/24/2018,,spotted seahare,Aplysia dactylomela,species,50543,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez
252574569,7/30/2019,2019-07-30T00:33:00-07:00,Anémonas Plumosas,Metridium,genus,49069,"[-123.0130950756, 48.5455569954]","Condado de San Juan, Washington, EE. UU.","48.5455569954,-123.0130950756",needs_id,d_gonzalez
252574568,7/31/2019,,Haliclystus sanjuanensis,Haliclystus sanjuanensis,species,502902,"[-122.9621361111, 48.4509722222]","Condado de San Juan, Washington, EE. UU.","48.4509722222,-122.9621361111",research,d_gonzalez
252574567,7/22/2019,2019-07-22T10:19:00-07:00,Armina,Armina californica,species,47499,"[-123.0134416667, 48.5455027778]","Condado de San Juan, Washington, EE. UU.","48.5455027778,-123.0134416667",research,d_gonzalez
252574566,8/12/2019,2019-08-12T10:50:00-07:00,Urticina eques,Urticina eques,species,461075,"[-123.0135416667, 48.5456194444]","Condado de San Juan, Washington, EE. UU.","48.5456194444,-123.0135416667",needs_id,d_gonzalez
252574565,8/11/2019,2019-08-11T16:52:00-07:00,Caracol Burbuja de Cristal,Haminoea vesicula,species,49812,"[-123.0129916667, 48.5457916667]","Condado de San Juan, Washington, EE. UU.","48.5457916667,-123.0129916667",needs_id,d_gonzalez
252574564,7/31/2019,2019-07-31T10:52:00-07:00,Microcionidae,Microcionidae,family,63668,"[-122.9624472222, 48.4507305556]","Condado de San Juan, Washington, EE. UU.","48.4507305556,-122.9624472222",needs_id,d_gonzalez
252574563,7/31/2019,2019-07-31T10:43:00-07:00,Leptasterias hexactis,Leptasterias hexactis,species,117691,"[-122.9621361111, 48.4509722222]","Condado de San Juan, Washington, EE. UU.","48.4509722222,-122.9621361111",needs_id,d_gonzalez
252574562,7/31/2019,2019-07-31T10:41:00-07:00,Aggregating Anemone,Anthopleura elegantissima,species,52564,"[-122.9620361111, 48.4509472222]","Condado de San Juan, Washington, EE. UU.","48.4509472222,-122.9620361111",research,d_gonzalez
252574561,7/31/2019,2019-07-31T10:40:00-07:00,Evasterias troschelii,Evasterias troschelii,species,84265,"[-122.9620277778, 48.4509666667]","Condado de San Juan, Washington, EE. UU.","48.4509666667,-122.9620277778",research,d_gonzalez
252574560,7/31/2019,2019-07-31T10:35:00-07:00,Aggregating Anemone,Anthopleura elegantissima,species,52564,"[-122.9619305556, 48.4507777778]","Condado de San Juan, Washington, EE. UU.","48.4507777778,-122.9619305556",research,d_gonzalez
252574558,7/31/2019,2019-07-31T10:23:00-07:00,Gooseneck Barnacle,Pollicipes polymerus,species,48786,"[-122.9620972222, 48.4514888889]","Condado de San Juan, Washington, EE. UU.","48.4514888889,-122.9620972222",research,d_gonzalez
252574557,7/31/2019,2019-07-31T10:31:00-07:00,Cryptochiton stelleri,Cryptochiton stelleri,species,49053,"[-122.9618694444, 48.4508944444]","Condado de San Juan, Washington, EE. UU.","48.4508944444,-122.9618694444",research,d_gonzalez
252574554,7/31/2019,2019-07-31T10:14:00-07:00,Haliclona,Haliclona,genus,129864,"[-122.9621361111, 48.4514916667]","Condado de San Juan, Washington, EE. UU.","48.4514916667,-122.9621361111",needs_id,d_gonzalez
252574553,7/31/2019,2019-07-31T10:14:00-07:00,Esponja Mija de Pan,Halichondria panicea,species,186854,"[-122.9620444444, 48.4515]","Condado de San Juan, Washington, EE. UU.","48.4515,-122.9620444444",needs_id,d_gonzalez
252574552,7/31/2019,2019-07-31T10:12:00-07:00,Actiniaria,Actiniaria,order,47797,"[-122.9618916667, 48.4501833333]","Condado de San Juan, Washington, EE. UU.","48.4501833333,-122.9618916667",needs_id,d_gonzalez
252574551,7/31/2019,2019-07-31T10:09:00-07:00,Aggregating Anemone,Anthopleura elegantissima,species,52564,"[-122.9619138889, 48.4516805556]","Condado de San Juan, Washington, EE. UU.","48.4516805556,-122.9619138889",research,d_gonzalez
252574548,7/31/2019,2019-07-31T10:07:00-07:00,Actiniaria,Actiniaria,order,47797,"[-122.9619916667, 48.4518611111]","Condado de San Juan, Washington, EE. UU.","48.4518611111,-122.9619916667",needs_id,d_gonzalez
252574547,7/31/2019,2019-07-31T10:06:00-07:00,Actiniaria,Actiniaria,order,47797,"[-122.9620583333, 48.45165]","Condado de San Juan, Washington, EE. UU.","48.45165,-122.9620583333",needs_id,d_gonzalez
252574546,7/31/2019,2019-07-31T10:03:00-07:00,Leptasterias hexactis,Leptasterias hexactis,species,117691,"[-122.9618833333, 48.4517777778]","Condado de San Juan, Washington, EE. UU.","48.4517777778,-122.9618833333",needs_id,d_gonzalez
252574544,7/31/2019,2019-07-31T10:03:00-07:00,Pepino de Mar Cinco Senderos,Eupentacta quinquesemita,species,51695,"[-122.9618833333, 48.4517777778]","Condado de San Juan, Washington, EE. UU.","48.4517777778,-122.9618833333",needs_id,d_gonzalez
252574543,7/31/2019,2019-07-31T10:03:00-07:00,Leptasterias hexactis,Leptasterias hexactis,species,117691,"[-122.9618833333, 48.4517777778]","Condado de San Juan, Washington, EE. UU.","48.4517777778,-122.9618833333",needs_id,d_gonzalez
252574542,7/31/2019,2019-07-31T10:02:00-07:00,Strongylocentrotus,Strongylocentrotus,genus,48036,"[-122.9619, 48.4517694444]","Condado de San Juan, Washington, EE. UU.","48.4517694444,-122.9619",needs_id,d_gonzalez
252574541,7/31/2019,2019-07-31T10:02:00-07:00,Erizo de mar morado,Strongylocentrotus purpuratus,species,48035,"[-122.9618444444, 48.4518]","Condado de San Juan, Washington, EE. UU.","48.4518,-122.9618444444",needs_id,d_gonzalez
252574540,7/31/2019,2019-07-31T09:59:00-07:00,Amphiodia occidentalis,Amphiodia occidentalis,species,56670,"[-122.9618222222, 48.4518861111]","Condado de San Juan, Washington, EE. UU.","48.4518861111,-122.9618222222",needs_id,d_gonzalez
252574539,7/31/2019,2019-07-31T09:55:00-07:00,Leptasterias hexactis,Leptasterias hexactis,species,117691,"[-122.9618527778, 48.4518861111]","Condado de San Juan, Washington, EE. UU.","48.4518861111,-122.9618527778",needs_id,d_gonzalez
252574538,7/31/2019,2019-07-31T09:52:00-07:00,Dórido de Monterey,Doris montereyensis,species,47469,"[-122.9615333333, 48.4518361111]","Condado de San Juan, Washington, EE. UU.","48.4518361111,-122.9615333333",research,d_gonzalez
252574537,7/31/2019,2019-07-31T09:52:00-07:00,Aggregating Anemone,Anthopleura elegantissima,species,52564,"[-122.9619222222, 48.4520138889]","Condado de San Juan, Washington, EE. UU.","48.4520138889,-122.9619222222",research,d_gonzalez
252574536,7/31/2019,2019-07-31T09:50:00-07:00,Aggregating Anemone,Anthopleura elegantissima,species,52564,"[-122.9618611111, 48.4519527778]","Condado de San Juan, Washington, EE. UU.","48.4519527778,-122.9618611111",research,d_gonzalez
252574535,7/31/2019,2019-07-31T09:50:00-07:00,California Mussel,Mytilus californianus,species,62806,"[-122.9620361111, 48.4518916667]","Condado de San Juan, Washington, EE. UU.","48.4518916667,-122.9620361111",research,d_gonzalez
252574534,7/31/2019,2019-07-31T09:42:00-07:00,Aggregating Anemone,Anthopleura elegantissima,species,52564,"[-122.9618, 48.4522472222]","Condado de San Juan, Washington, EE. UU.","48.4522472222,-122.9618",research,d_gonzalez
252574533,7/31/2019,2019-07-31T09:32:00-07:00,Henricia leviuscula,Henricia leviuscula,complex,1551664,"[-122.9622027778, 48.4525555556]","Condado de San Juan, Washington, EE. UU.","48.4525555556,-122.9622027778",needs_id,d_gonzalez
252574532,7/31/2019,2019-07-31T09:30:00-07:00,Urticina,Urticina,genus,47795,"[-122.9622944444, 48.4526166667]","Condado de San Juan, Washington, EE. UU.","48.4526166667,-122.9622944444",needs_id,d_gonzalez
252574531,7/31/2019,2019-07-31T09:20:00-07:00,Pepino de Mar Cinco Senderos,Eupentacta quinquesemita,species,51695,"[-122.9623194444, 48.4527083333]","Condado de San Juan, Washington, EE. UU.","48.4527083333,-122.9623194444",needs_id,d_gonzalez
