observation_id,date,time,species_guess,taxon_id,coordinates,place,lat_lon,grade,user,kingdom,phylum,class,order,family,genus,scientific_name,rank
253356639,9/7/2024,2024-09-07T10:26:00-06:00,Panamic Porkfish,94136,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Anisotremus,Anisotremus taeniatus,species
253356634,9/7/2024,2024-09-07T10:25:00-06:00,Spottail Grunt,101999,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon,Haemulon maculicauda,species
253356633,9/7/2024,2024-09-07T10:25:00-06:00,Yellow Snapper,47293,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Lutjanus,Lutjanus argentiventris,species
253356632,9/7/2024,2024-09-07T10:23:00-06:00,Barred Pargo,102938,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Hoplopagrus,Hoplopagrus guentherii,species
253356631,9/7/2024,2024-09-07T10:22:00-06:00,Pore Corals,47530,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Poritidae,Porites,Porites,genus
253356630,9/7/2024,2024-09-07T10:22:00-06:00,File Clams,50578,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez,Animalia,Mollusca,Bivalvia,Limida,Limidae,,Limidae,family
253356629,9/7/2024,2024-09-07T10:20:00-06:00,Whitetip Reef Shark,52314,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Triaenodon,Triaenodon obesus,species
253356628,9/7/2024,2024-09-07T10:19:00-06:00,Pixy Hawkfish,132687,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",research,d_gonzalez,Animalia,Chordata,Teleostei,Centrarchiformes,Cirrhitidae,Cirrhitichthys,Cirrhitichthys oxycephalus,species
253356627,9/7/2024,,Frogfishes,63279,"[-83.8817571, 8.707268]","Isla del Cano, Costa Rica","8.707268,-83.8817571",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Lophiiformes,Antennariidae,,Antennariidae,family
253136929,6/18/2017,,Cortez Angelfish,110022,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",research,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Pomacanthus,Pomacanthus zonipectus,species
253136927,6/18/2017,,Snowflake Moray,54441,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",research,d_gonzalez,Animalia,Chordata,Teleostei,Anguilliformes,Muraenidae,Echidna,Echidna nebulosa,species
253136926,6/18/2017,,Filtering Sea Cucumbers,49482,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Dendrochirotida,,,Dendrochirotida,order
253136925,6/18/2017,,Spottail Grunt,101999,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon,Haemulon maculicauda,species
253136922,6/18/2017,,Placospongia,247178,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",needs_id,d_gonzalez,Animalia,Porifera,Demospongiae,Clionaida,Placospongiidae,Placospongia,Placospongia,genus
253136921,6/18/2017,,Barred Pargo,102938,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Hoplopagrus,Hoplopagrus guentherii,species
253136920,6/18/2017,,Pacific Crevalle Jack,96739,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Caranx,Caranx caninus,species
253136919,6/18/2017,,Stone Triggerfish,110933,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Tetraodontiformes,Balistidae,Pseudobalistes,Pseudobalistes naufragium,species
253136918,6/18/2017,,Longfin Salema,115043,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Xenichthys,Xenichthys xanti,species
253136917,6/18/2017,,Panamic Sergeant Major,92989,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",research,d_gonzalez,Animalia,Chordata,Teleostei,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,Abudefduf troschelii,species
253136914,6/18/2017,,Panama pearl oyster,204978,"[-83.2666979222, 8.5685573091]","Golfo Dulce, Costa Rica","8.5685573091,-83.2666979222",research,d_gonzalez,Animalia,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,Pinctada mazatlanica,species
253135452,4/29/2023,2023-04-29T11:08:00-06:00,Tidal Spray Crab,295350,"[-82.8090805556, 9.7337]","Parque Nacional Cahuita, Talamanca, Limón, Costa Rica","9.7337,-82.8090805556",research,d_gonzalez,Animalia,Arthropoda,Malacostraca,Decapoda,Plagusiidae,Plagusia,Plagusia depressa,species
253135449,4/28/2023,2023-04-28T10:56:00-06:00,Atlantic Rock-boring Urchin,194691,"[-82.8538055556, 9.7454472222]","Talamanca, Limón, Costa Rica","9.7454472222,-82.8538055556",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra lucunter,species
253135448,4/28/2023,2023-04-28T10:36:00-06:00,Sea Anemones,47797,"[-82.8546611111, 9.7444861111]","Limón, Talamanca, Costa Rica","9.7444861111,-82.8546611111",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,,,Actiniaria,order
253135447,4/28/2023,2023-04-28T10:40:00-06:00,Sabellastarte,121447,"[-82.8537527778, 9.7453111111]","Talamanca, Limón, Costa Rica","9.7453111111,-82.8537527778",needs_id,d_gonzalez,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Sabellastarte,Sabellastarte,genus
253135446,4/28/2023,2023-04-28T10:35:00-06:00,Harlequin Sea Cucumber,132518,"[-82.8536972222, 9.7452722222]","Talamanca, Limón, Costa Rica","9.7452722222,-82.8536972222",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,Holothuria grisea,species
253135445,4/28/2023,2023-04-28T10:33:00-06:00,Pale Anemone,785634,"[-82.8537611111, 9.7452888889]","Talamanca, Limón, Costa Rica","9.7452888889,-82.8537611111",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Aiptasiidae,Exaiptasia,Exaiptasia diaphana,species
253135444,4/30/2023,2023-04-30T22:07:00-06:00,Beaded Sea Cucumber,255692,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Euapta,Euapta lappa,species
253135442,4/30/2023,2023-04-30T22:07:00-06:00,Beaded Sea Cucumber,255692,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Euapta,Euapta lappa,species
253135441,4/30/2023,2023-04-30T22:07:00-06:00,sun anemone,194210,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Actiniaria,Stichodactylidae,Stichodactyla,Stichodactyla helianthus,species
253135440,4/30/2023,2023-04-30T22:07:00-06:00,Caribbean Sea Mat,324157,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Zoantharia,Sphenopidae,Palythoa,Palythoa caribaeorum,species
253135439,4/30/2023,2023-04-30T22:07:00-06:00,Rock-boring Urchins,128201,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra,genus
253135437,4/30/2023,2023-04-30T22:07:00-06:00,Brittle Stars,48836,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Echinodermata,Ophiuroidea,,,,Ophiuroidea,class
253135436,4/30/2023,2023-04-30T22:07:00-06:00,Caribbean Bluehead Wrasse,49491,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Labridae,Thalassoma,Thalassoma bifasciatum,species
253135435,4/30/2023,2023-04-30T22:07:00-06:00,Fire Corals,89967,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora,genus
253135433,4/30/2023,2023-04-30T22:07:00-06:00,Blade Fire Coral,105880,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora complanata,species
253135432,4/30/2023,2023-04-30T22:07:00-06:00,Slate Pencil Urchin,47836,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris tribuloides,species
253135431,4/30/2023,2023-04-30T22:07:00-06:00,Reef Urchin,128200,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra,Echinometra viridis,species
253135430,4/30/2023,2023-04-30T22:07:00-06:00,Atlantic Long-spined Sea Urchin,52290,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema antillarum,species
253135429,4/30/2023,2023-04-30T22:07:00-06:00,Knobby Brain Coral,504640,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
253135428,4/30/2023,2023-04-30T22:07:00-06:00,Atlantic Long-spined Sea Urchin,52290,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema antillarum,species
253135426,4/30/2023,2023-04-30T22:07:00-06:00,Grooved Brain Coral,504638,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Diploria,Diploria labyrinthiformis,species
253135425,4/30/2023,2023-04-30T22:07:00-06:00,West Indian Sea Egg,49955,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Tripneustes,Tripneustes ventricosus,species
253135424,4/30/2023,2023-04-30T22:07:00-06:00,Thin Leaf Lettuce Coral,93528,"[-82.6790261697, 9.7877339665]",,"9.7877339665,-82.6790261697",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Agariciidae,Agaricia,Agaricia tenuifolia,species
253135423,4/30/2023,2023-04-30T22:07:00-06:00,West Indian Sea Egg,49955,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Camarodonta,Toxopneustidae,Tripneustes,Tripneustes ventricosus,species
253135422,4/30/2023,2023-04-30T22:07:00-06:00,Knobby Brain Coral,504640,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
253135420,4/30/2023,2023-04-30T22:07:00-06:00,Lesser Starlet Coral,112555,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Rhizangiidae,Siderastrea,Siderastrea radians,species
253135419,4/30/2023,2023-04-30T22:07:00-06:00,Arachnactidae,132477,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Ceriantharia,Arachnactidae,,Arachnactidae,family
253135418,4/30/2023,2023-04-30T22:07:00-06:00,Knobby Brain Coral,504640,"[-82.6873418137, 9.6454900767]","Limón Province, Punta Uva, Costa Rica","9.6454900767,-82.6873418137",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
253135417,4/29/2023,2023-04-29T22:07:00-06:00,Blade Fire Coral,105880,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora complanata,species
253135416,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135414,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135412,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135413,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135410,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135409,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135408,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135407,4/29/2023,2023-04-29T22:07:00-06:00,Bar Jack,82330,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Caranx,Caranx ruber,species
253135406,4/29/2023,2023-04-29T22:07:00-06:00,Bearded Fireworm,49520,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Annelida,Polychaeta,Amphinomida,Amphinomidae,Hermodice,Hermodice carunculata,species
253135405,4/29/2023,2023-04-29T22:07:00-06:00,Sea Cucumbers,47720,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Holothuroidea,,,,Holothuroidea,class
253135404,4/29/2023,2023-04-29T22:07:00-06:00,Common Lionfish,47280,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Chordata,Teleostei,Perciformes,Scorpaenidae,Pterois,Pterois volitans,species
253135403,4/29/2023,2023-04-29T22:07:00-06:00,French Grunt,62600,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Haemulon,Haemulon flavolineatum,species
253135400,4/29/2023,2023-04-29T22:07:00-06:00,Gray Snapper,49509,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Lutjanidae,Lutjanus,Lutjanus griseus,species
253135399,4/29/2023,2023-04-29T22:07:00-06:00,Porkfish,49947,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Haemulidae,Anisotremus,Anisotremus virginicus,species
253135397,4/29/2023,2023-04-29T22:07:00-06:00,Yellow Jack,1316792,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Caranx,Caranx bartholomaei,species
253135396,4/29/2023,2023-04-29T22:07:00-06:00,Atlantic Blue Tang,121196,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus coeruleus,species
253135395,4/29/2023,2023-04-29T22:07:00-06:00,Sea Chubs,49688,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Chordata,Teleostei,Centrarchiformes,Kyphosidae,,Kyphosidae,family
253135393,4/29/2023,2023-04-29T22:07:00-06:00,Slate Pencil Urchin,47836,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,Eucidaris tribuloides,species
253135392,4/29/2023,2023-04-29T22:07:00-06:00,Atlantic Long-spined Sea Urchin,52290,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema antillarum,species
253135391,4/29/2023,2023-04-29T22:07:00-06:00,Atlantic Long-spined Sea Urchin,52290,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,Diadema antillarum,species
253135390,4/29/2023,2023-04-29T22:07:00-06:00,Massive Starlet Coral,112557,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Rhizangiidae,Siderastrea,Siderastrea siderea,species
253135389,4/29/2023,2023-04-29T22:07:00-06:00,Slimy Sea Plume,886070,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Gorgoniidae,Antillogorgia,Antillogorgia americana,species
253135388,4/29/2023,2023-04-29T22:07:00-06:00,Knobby Brain Coral,504640,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Faviidae,Pseudodiploria,Pseudodiploria clivosa,species
253135387,4/29/2023,2023-04-29T22:07:00-06:00,Massive Starlet Coral,112557,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Rhizangiidae,Siderastrea,Siderastrea siderea,species
253135386,4/29/2023,2023-04-29T22:07:00-06:00,Plexaurid Sea Fans,85999,"[-82.8174400058, 9.7395788739]","Limón, Talamanca, Costa Rica","9.7395788739,-82.8174400058",needs_id,d_gonzalez,Animalia,Cnidaria,Octocorallia,Malacalcyonacea,Plexauridae,,Plexauridae,family
253135385,4/29/2023,2023-04-29T22:07:00-06:00,Elkhorn Coral,93312,"[-82.8450940607, 9.7912710479]","Limón, CR","9.7912710479,-82.8450940607",research,d_gonzalez,Animalia,Cnidaria,Hexacorallia,Scleractinia,Acroporidae,Acropora,Acropora palmata,species
252649106,3/24/2018,,Green Ormer,210285,"[-16.329363585, 28.5766924755]","Santa Cruz de Tenerife, España","28.5766924755,-16.329363585",research,d_gonzalez,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,Haliotis tuberculata,species
